node_id,battery_voltage_mv,battery_pct,dv_dt_mv_per_hr,temperature_c,rssi_variance,missed_heartbeats,hours_to_failure,health_status
NODE_003,3802,54.5,-6.25,21.3,3.75,1,59.4,0
NODE_001,3911,68.7,-14.02,31.0,1.86,0,52.69,0
NODE_007,3655,40.1,-36.62,38.6,12.02,1,10.35,1
NODE_014,3840,59.4,-4.4,21.2,2.12,0,32.29,0
NODE_016,3925,68.2,-5.73,27.4,5.06,0,27.21,0
NODE_019,3999,76.9,-12.47,30.6,2.41,0,61.0,0
NODE_007,4195,98.4,-8.38,31.4,1.98,0,29.38,0
NODE_007,3756,51.6,-13.62,29.8,1.53,0,49.69,0
NODE_012,4032,82.9,-4.18,23.8,1.08,0,66.66,0
NODE_006,3915,66.7,-7.23,19.8,5.52,0,43.21,0
NODE_006,3576,31.2,-28.35,41.1,17.72,2,9.16,1
NODE_008,3915,68.7,-10.95,30.2,2.15,2,65.38,0
NODE_017,3954,71.3,-11.77,28.4,3.76,0,26.98,0
NODE_010,3448,16.4,-55.14,3.7,38.8,6,1.69,2
NODE_002,3199,5.9,-71.08,53.9,24.13,4,1.68,2
NODE_007,3230,5.8,-132.77,-5.6,22.25,7,0.47,2
NODE_018,3552,29.2,-32.11,38.1,14.59,2,12.08,1
NODE_016,3713,42.9,-25.93,43.2,9.34,1,12.92,1
NODE_005,3897,66.4,-11.6,30.1,5.3,0,46.84,0
NODE_012,4085,87.0,-7.96,22.0,3.85,0,37.93,0
NODE_011,3766,50.1,-7.81,25.2,0.92,0,45.0,0
NODE_002,3951,71.8,-10.92,29.8,2.84,0,38.89,0
NODE_016,4186,97.9,-9.94,20.9,4.25,0,43.11,0
NODE_003,4090,86.6,-7.13,25.3,4.94,0,24.95,0
NODE_017,3950,72.7,-9.17,35.3,2.71,0,34.36,0
NODE_009,3472,21.5,-23.21,44.9,15.03,3,12.26,1
NODE_018,3094,2.8,-123.9,58.4,41.76,5,0.46,2
NODE_011,3300,12.3,-116.79,56.2,41.81,10,0.22,2
NODE_010,4161,93.4,-9.48,18.9,3.8,0,40.99,0
NODE_022,4107,91.0,-8.49,21.2,2.46,0,35.53,0
NODE_021,3798,55.6,-6.22,27.6,2.68,0,46.89,0
NODE_005,3635,37.0,-33.36,37.3,21.61,2,6.17,1
NODE_024,3625,35.1,-43.9,37.9,8.54,2,12.41,1
NODE_004,4199,99.0,-14.05,34.7,4.62,0,19.21,0
NODE_024,4052,82.6,-4.4,33.1,2.88,0,28.35,0
NODE_009,3293,10.8,-91.48,57.4,21.22,13,1.24,2
NODE_014,4058,84.4,-12.77,27.0,0.75,0,27.79,0
NODE_010,3936,70.4,-14.78,25.5,1.21,0,50.35,0
NODE_021,3847,61.1,-14.78,23.8,0.85,0,56.45,0
NODE_015,4051,81.7,-11.05,25.0,5.61,0,36.39,0
NODE_012,3502,22.6,-21.93,40.0,15.45,1,8.07,1
NODE_013,4140,92.6,-3.39,29.4,3.59,0,29.21,0
NODE_017,3887,64.6,-11.22,30.1,0.66,0,27.0,0
NODE_012,3948,70.8,-5.82,31.5,2.06,0,71.44,0
NODE_013,3126,3.1,-85.36,48.5,25.46,5,1.47,2
NODE_006,3336,13.3,-51.41,55.3,28.8,7,1.1,2
NODE_020,4100,88.5,-7.44,30.0,4.28,0,52.36,0
NODE_017,3919,69.6,-4.69,26.9,3.05,0,42.27,0
NODE_006,3746,50.2,-5.04,31.7,4.11,0,23.31,0
NODE_019,3751,47.2,-33.92,41.6,16.66,1,11.06,1
NODE_003,4091,86.6,-3.65,23.9,1.87,0,43.48,0
NODE_003,3082,1.4,-85.88,52.8,32.78,7,2.14,2
NODE_006,4078,86.2,-12.13,26.5,4.42,0,25.16,0
NODE_003,3185,4.3,-98.49,-0.8,44.74,6,2.43,2
NODE_017,3694,42.1,-22.38,44.5,20.72,1,12.39,1
NODE_003,3790,51.6,-6.88,33.6,5.98,1,21.8,0
NODE_014,3417,15.1,-91.64,56.1,44.73,15,0.16,2
NODE_016,3441,19.8,-23.09,43.9,18.15,1,8.19,1
NODE_017,3593,31.2,-23.74,35.2,19.86,3,10.54,1
NODE_004,3565,29.0,-27.27,35.7,11.4,2,6.44,1
NODE_011,3491,20.2,-20.72,39.9,11.43,1,6.84,1
NODE_015,3959,72.5,-11.9,23.0,0.7,0,46.18,0
NODE_001,3915,68.5,-10.65,23.2,5.7,0,52.23,0
NODE_016,3633,38.2,-40.83,43.7,9.8,2,14.17,1
NODE_009,3455,18.8,-39.29,37.6,16.18,1,12.37,1
NODE_024,3251,9.3,-97.07,61.6,36.1,13,2.15,2
NODE_011,3914,68.9,-3.89,29.7,5.29,0,44.14,0
NODE_013,4182,97.3,-10.89,23.6,1.73,0,60.01,0
NODE_004,3581,28.7,-32.6,45.0,20.69,3,13.99,1
NODE_017,3360,12.9,-107.28,-0.5,43.8,12,0.26,2
NODE_018,3368,14.5,-91.6,1.6,31.17,12,0.7,2
NODE_009,3511,23.5,-19.72,44.3,11.2,2,5.31,1
NODE_020,3886,63.9,-6.08,31.2,5.55,1,25.16,0
NODE_010,3846,61.4,-7.97,28.5,3.05,0,60.2,0
NODE_011,3469,20.2,-32.09,39.3,14.66,1,10.66,1
NODE_020,4006,78.5,-8.02,33.5,1.11,1,59.98,0
NODE_007,4027,81.7,-5.93,35.9,1.88,0,32.62,0
NODE_021,3984,75.4,-8.83,35.1,2.15,1,31.45,0
NODE_009,3599,33.1,-28.1,35.3,18.59,1,3.08,1
NODE_017,3827,58.2,-14.21,25.8,2.18,1,41.93,0
NODE_021,3683,42.7,-39.77,35.3,11.25,1,6.97,1
NODE_017,4053,84.2,-3.87,21.8,4.2,0,28.36,0
NODE_013,3716,43.6,-28.53,35.9,21.39,4,11.5,1
NODE_014,3525,26.1,-19.81,39.7,19.99,1,4.88,1
NODE_011,3724,42.9,-36.49,37.7,15.89,3,3.07,1
NODE_013,3929,70.4,-7.25,20.5,3.01,0,62.2,0
NODE_007,4074,85.8,-11.46,24.7,2.27,0,35.59,0
NODE_018,3703,41.9,-28.33,39.3,11.84,1,5.09,1
NODE_024,4060,86.1,-9.36,35.5,0.75,0,55.14,0
NODE_023,3858,64.0,-7.72,24.8,1.06,0,32.91,0
NODE_012,3862,64.2,-9.34,33.9,0.91,2,57.55,0
NODE_005,3320,10.4,-88.33,53.6,28.2,12,1.93,2
NODE_009,4112,90.9,-6.73,20.5,4.73,1,55.76,0
NODE_024,4159,92.7,-4.14,26.0,5.37,0,43.29,0
NODE_015,3833,59.9,-3.34,22.7,3.82,1,25.57,0
NODE_021,3930,69.8,-9.16,18.9,3.41,1,45.66,0
NODE_001,4213,99.8,-3.48,33.7,2.3,0,33.26,0
NODE_011,3700,40.0,-29.74,45.7,18.93,2,13.38,1
NODE_003,3981,73.4,-7.2,21.4,0.9,0,62.16,0
NODE_015,4158,94.0,-6.13,29.7,0.9,0,36.35,0
NODE_017,3687,40.2,-19.39,44.7,13.62,1,11.11,1
NODE_013,3857,61.3,-9.87,22.7,1.73,0,35.64,0
NODE_015,3521,24.0,-22.82,45.1,20.51,2,10.5,1
NODE_007,3503,24.2,-40.1,34.3,16.43,3,13.13,1
NODE_018,3772,53.5,-4.55,34.7,4.12,0,26.82,0
NODE_009,4163,96.0,-5.73,18.5,5.33,1,24.65,0
NODE_013,4138,93.4,-4.75,21.8,0.77,0,28.73,0
NODE_013,3801,56.2,-3.37,27.1,3.68,0,26.8,0
NODE_007,3977,74.5,-7.74,31.5,2.24,0,71.2,0
NODE_017,3874,62.8,-13.66,26.2,0.54,0,39.62,0
NODE_004,4176,97.3,-4.96,25.8,5.16,0,71.98,0
NODE_003,3715,42.3,-21.35,34.2,21.5,2,14.67,1
NODE_002,3850,62.4,-8.23,20.3,1.36,0,59.16,0
NODE_002,3842,60.5,-6.12,23.3,3.9,0,40.64,0
NODE_006,3422,16.4,-73.22,49.7,41.98,5,1.99,2
NODE_001,3869,65.3,-7.5,34.4,1.96,0,60.3,0
NODE_011,3960,73.5,-6.18,20.6,2.74,0,59.18,0
NODE_024,3819,57.9,-14.82,34.1,1.01,2,24.07,0
NODE_016,3951,70.8,-4.22,25.9,5.21,0,18.04,0
NODE_016,4162,95.1,-13.46,29.8,2.51,0,56.68,0
NODE_016,4113,91.6,-8.15,20.3,3.33,0,25.7,0
NODE_022,3811,54.7,-10.15,34.0,1.08,0,27.97,0
NODE_022,4081,85.5,-9.45,28.6,3.34,2,32.4,0
NODE_005,3924,68.7,-13.26,31.3,5.18,0,61.19,0
NODE_021,3836,59.9,-12.81,20.6,0.69,0,26.74,0
NODE_011,3956,74.0,-4.71,21.4,5.28,2,39.91,0
NODE_007,3864,63.1,-9.72,31.4,4.11,0,36.22,0
NODE_006,4124,90.3,-9.15,27.9,4.15,0,36.49,0
NODE_017,4120,89.1,-9.88,18.5,3.49,0,70.65,0
NODE_004,4086,85.6,-13.48,24.3,2.99,0,68.74,0
NODE_017,4114,91.0,-4.37,27.2,1.28,0,59.9,0
NODE_007,3539,28.6,-28.77,35.8,20.04,2,13.4,1
NODE_012,4063,84.7,-3.03,21.0,1.37,0,52.28,0
NODE_020,4151,96.5,-6.41,27.7,5.75,0,28.92,0
NODE_002,3437,16.2,-113.32,61.6,42.34,11,0.87,2
NODE_024,3070,1.0,-117.38,51.7,43.08,13,1.53,2
NODE_003,3930,70.5,-13.27,32.8,4.71,0,69.35,0
NODE_008,3805,58.0,-9.97,28.6,1.87,0,30.22,0
NODE_009,3935,70.1,-6.29,28.5,4.2,0,25.69,0
NODE_009,3445,18.3,-41.83,37.7,9.44,2,9.12,1
NODE_022,4108,91.1,-8.5,29.0,1.35,1,58.73,0
NODE_024,3843,63.6,-3.14,24.9,5.4,0,43.19,0
NODE_019,4069,85.5,-4.61,26.8,2.1,0,22.78,0
NODE_024,3656,36.0,-35.21,44.4,17.31,3,15.52,1
NODE_014,3813,55.3,-5.76,33.2,4.53,1,52.57,0
NODE_011,4121,91.8,-3.2,19.5,1.06,0,31.11,0
NODE_016,3939,71.7,-11.81,36.0,5.04,0,50.76,0
NODE_019,3988,75.9,-3.9,24.9,3.81,0,60.85,0
NODE_004,3792,55.9,-5.83,24.5,4.2,1,40.78,0
NODE_013,3466,19.2,-27.53,39.3,14.45,3,3.48,1
NODE_013,3649,36.8,-24.0,42.0,8.36,2,3.31,1
NODE_011,4176,96.0,-5.38,31.1,5.17,0,62.19,0
NODE_012,4183,98.3,-11.68,32.1,2.28,0,52.28,0
NODE_006,4094,88.5,-8.43,23.8,2.71,0,62.04,0
NODE_016,3181,6.3,-84.52,59.5,25.69,8,0.34,2
NODE_024,3924,70.3,-7.54,29.5,4.66,0,64.22,0
NODE_016,4110,90.3,-4.25,31.6,5.78,0,24.02,0
NODE_019,3981,75.3,-7.29,23.3,3.58,0,51.4,0
NODE_003,3799,54.5,-7.82,33.8,2.73,0,56.66,0
NODE_018,3801,56.7,-10.38,33.2,4.55,1,61.12,0
NODE_020,3801,54.1,-3.01,26.0,0.72,0,54.05,0
NODE_009,3848,61.2,-6.66,21.9,5.31,0,61.82,0
NODE_005,3859,62.2,-14.75,29.0,5.11,0,47.77,0
NODE_019,3826,59.3,-8.78,25.2,3.67,1,38.9,0
NODE_009,3708,47.5,-23.31,37.2,13.18,4,15.18,1
NODE_011,3793,53.9,-6.68,23.8,5.05,0,60.96,0
NODE_019,4198,99.1,-5.59,27.1,3.12,0,61.59,0
NODE_020,3903,67.4,-6.57,35.6,5.02,0,32.53,0
NODE_002,3947,71.9,-7.91,19.2,5.98,0,42.22,0
NODE_021,3911,67.4,-4.59,20.7,4.25,0,56.82,0
NODE_019,4137,94.8,-14.67,28.8,2.87,0,25.2,0
NODE_013,3948,72.6,-8.54,30.1,2.32,0,65.3,0
NODE_014,4000,77.0,-6.82,23.7,0.54,0,56.45,0
NODE_012,4086,88.7,-14.15,19.1,2.78,0,28.51,0
NODE_020,3751,47.7,-22.44,34.4,21.0,2,7.31,1
NODE_004,3262,10.2,-54.59,53.1,37.41,6,2.13,2
NODE_006,3914,67.8,-6.51,33.8,3.25,0,39.68,0
NODE_008,4040,82.4,-14.02,26.1,1.02,0,65.48,0
NODE_002,3063,1.9,-106.42,3.6,33.23,4,0.88,2
NODE_010,4168,95.3,-8.24,33.5,5.76,0,51.53,0
NODE_006,4181,98.8,-13.84,30.3,1.35,0,27.55,0
NODE_015,3701,44.4,-40.21,35.8,19.47,1,3.5,1
NODE_018,3376,13.7,-129.17,61.0,22.69,14,0.53,2
NODE_017,3806,55.0,-12.68,20.8,3.87,0,42.55,0
NODE_022,3914,69.4,-9.62,20.1,3.55,0,37.75,0
NODE_008,3259,8.9,-68.54,-7.3,44.56,11,2.05,2
NODE_022,3708,43.2,-42.33,40.2,17.29,1,9.86,1
NODE_019,3616,33.7,-24.56,41.7,11.96,1,12.93,1
NODE_010,3237,7.8,-100.84,-7.7,22.61,12,1.26,2
NODE_013,4192,99.6,-5.75,31.9,4.34,0,20.25,0
NODE_003,4006,79.4,-4.2,27.8,4.03,0,46.85,0
NODE_002,3220,7.2,-108.34,59.4,37.1,10,1.87,2
NODE_017,3586,33.3,-26.61,34.5,11.0,2,5.41,1
NODE_008,3428,20.2,-39.5,36.5,16.97,1,14.99,1
NODE_007,3126,2.9,-113.86,56.9,42.88,9,2.46,2
NODE_013,3575,29.2,-22.38,34.5,9.98,1,11.69,1
NODE_014,3627,39.3,-20.64,37.7,21.16,2,14.88,1
NODE_014,3559,30.5,-33.83,37.3,20.62,3,9.35,1
NODE_020,4067,84.6,-14.5,31.8,1.21,0,21.81,0
NODE_004,4176,95.1,-9.14,21.3,2.3,1,31.85,0
NODE_022,3658,38.9,-37.31,37.4,19.98,1,12.89,1
NODE_013,3704,44.5,-19.34,40.7,14.97,1,15.94,1
NODE_016,3798,55.6,-14.54,25.0,0.96,0,21.64,0
NODE_014,3602,31.1,-41.15,41.2,8.57,4,12.97,1
NODE_007,3657,39.7,-43.82,34.2,10.14,3,6.26,1
NODE_006,3832,60.0,-7.27,25.0,1.34,0,21.44,0
NODE_006,3543,28.1,-25.53,34.3,14.17,3,10.82,1
NODE_010,3804,57.2,-3.43,19.0,4.27,0,46.85,0
NODE_020,3669,39.7,-36.32,34.5,20.62,2,3.08,1
NODE_001,4132,90.7,-5.78,20.2,1.73,0,48.44,0
NODE_003,4124,91.2,-9.28,28.3,2.62,0,38.89,0
NODE_024,3968,74.5,-12.0,35.6,4.0,0,66.52,0
NODE_015,3909,68.0,-13.27,29.5,1.46,1,71.95,0
NODE_006,3743,51.0,-5.33,20.6,3.03,0,47.24,0
NODE_008,3138,3.0,-83.62,-3.1,42.09,11,1.86,2
NODE_015,3246,8.4,-109.6,49.0,33.25,7,0.62,2
NODE_007,4174,97.4,-6.25,32.1,2.5,0,64.57,0
NODE_014,3920,65.3,-10.29,26.5,3.49,0,66.85,0
NODE_020,3842,60.0,-10.95,34.0,4.13,1,41.32,0
NODE_015,3835,60.3,-8.19,21.1,5.91,0,59.54,0
NODE_021,4097,89.1,-12.63,25.4,3.08,1,25.05,0
NODE_016,4181,96.7,-7.65,31.2,5.32,0,60.5,0
NODE_003,4165,96.0,-4.57,24.0,0.99,1,37.26,0
NODE_024,3831,60.7,-4.91,24.5,5.5,0,62.73,0
NODE_016,3838,58.8,-11.36,32.4,1.38,1,26.82,0
NODE_004,4021,80.9,-13.1,27.9,3.08,2,55.26,0
NODE_008,3360,11.6,-126.8,58.3,23.39,10,1.23,2
NODE_016,3769,51.0,-6.74,32.7,5.62,0,27.82,0
NODE_001,3420,16.1,-88.99,61.8,42.16,5,0.53,2
NODE_020,3939,69.7,-13.21,35.9,4.85,0,69.93,0
NODE_011,4107,89.6,-5.56,24.4,5.91,0,51.58,0
NODE_019,3834,58.5,-4.78,21.5,2.04,0,67.46,0
NODE_016,3829,58.3,-7.21,30.6,1.95,2,36.23,0
NODE_009,3665,40.8,-32.63,35.0,15.72,1,15.72,1
NODE_020,4001,78.7,-11.37,21.6,3.09,0,55.55,0
NODE_009,3566,28.1,-23.32,44.2,18.98,2,7.45,1
NODE_012,3610,34.6,-31.8,37.2,20.79,4,4.1,1
NODE_022,3389,14.8,-59.38,-6.5,39.05,7,0.28,2
NODE_012,3997,78.6,-12.16,19.6,0.91,0,57.77,0
NODE_011,3314,10.9,-125.94,60.1,31.52,9,1.99,2
NODE_004,3497,19.7,-41.25,45.0,20.97,1,12.34,1
NODE_003,4095,89.6,-12.2,18.9,0.94,0,46.58,0
NODE_016,3662,39.2,-31.63,42.5,14.57,2,10.69,1
NODE_002,3992,75.4,-14.05,35.5,1.95,1,49.07,0
NODE_007,3659,39.1,-42.95,36.2,12.5,4,5.11,1
NODE_021,3545,26.9,-33.87,41.7,11.06,1,7.48,1
NODE_008,4034,82.7,-3.38,22.5,4.65,0,21.39,0
NODE_012,3104,2.0,-71.99,57.1,42.47,11,0.13,2
NODE_024,3542,27.6,-24.17,45.0,17.77,2,15.47,1
NODE_019,4137,92.0,-9.59,31.4,3.14,0,59.22,0
NODE_011,4097,87.2,-12.26,21.1,4.3,0,65.52,0
NODE_011,3443,14.5,-52.5,60.5,31.3,6,1.87,2
NODE_013,3766,51.2,-13.33,23.7,5.94,0,39.57,0
NODE_001,4121,90.9,-4.14,20.7,5.7,0,18.89,0
NODE_016,3903,66.9,-14.74,25.1,2.17,1,47.66,0
NODE_008,4019,80.3,-9.01,25.8,5.18,0,53.95,0
NODE_012,3105,2.1,-110.9,51.3,25.88,11,2.03,2
NODE_014,4177,97.8,-7.42,24.1,2.21,0,51.03,0
NODE_020,3878,64.1,-6.3,32.5,5.25,0,70.4,0
NODE_003,3929,68.5,-12.05,35.0,4.29,1,66.74,0
NODE_021,3419,16.6,-69.19,55.7,28.28,7,2.26,2
NODE_011,3638,35.2,-20.39,42.5,16.53,3,6.24,1
NODE_019,3771,51.0,-8.87,19.7,4.63,0,22.39,0
NODE_016,4154,95.0,-3.63,31.1,0.87,0,28.43,0
NODE_009,3527,28.9,-24.0,39.7,11.13,1,7.63,1
NODE_020,3809,57.3,-11.73,23.8,5.92,0,46.96,0
NODE_021,4178,96.2,-7.74,23.3,0.83,1,46.27,0
NODE_017,4105,89.5,-9.92,32.7,0.56,0,25.78,0
NODE_001,4029,82.2,-9.94,24.6,4.77,2,42.12,0
NODE_013,4012,79.7,-5.9,19.9,2.0,0,56.14,0
NODE_015,4022,79.3,-11.13,18.3,0.79,0,43.76,0
NODE_005,4079,86.0,-8.4,29.3,4.05,0,35.64,0
NODE_002,3543,27.7,-24.57,34.5,15.16,2,12.28,1
NODE_016,3776,53.4,-13.18,27.4,5.67,0,58.75,0
NODE_012,3931,70.6,-5.99,26.9,3.5,0,52.66,0
NODE_013,3600,34.4,-42.58,36.5,10.23,3,14.29,1
NODE_008,4056,82.2,-8.31,18.9,5.14,0,20.29,0
NODE_008,3730,46.5,-19.23,35.7,12.47,1,11.25,1
NODE_013,4106,88.3,-9.09,30.1,4.33,0,20.17,0
NODE_019,3868,61.5,-9.1,24.3,0.94,1,45.49,0
NODE_006,3828,57.6,-14.91,29.3,3.93,0,38.21,0
NODE_013,3836,60.1,-7.71,24.0,2.3,0,24.44,0
NODE_010,3954,72.3,-3.39,30.1,4.74,0,24.09,0
NODE_013,3672,40.3,-21.4,36.4,15.98,2,13.83,1
NODE_022,4007,79.7,-11.36,26.3,4.06,0,66.07,0
NODE_009,3763,51.2,-14.85,32.9,5.23,0,69.13,0
NODE_013,3569,31.7,-34.45,43.0,20.89,2,10.76,1
NODE_022,3190,5.0,-84.53,59.8,35.48,4,2.37,2
NODE_001,3916,69.1,-8.18,20.9,0.79,0,28.3,0
NODE_014,3564,29.2,-37.44,41.8,12.16,1,4.56,1
NODE_005,4171,96.5,-4.35,32.4,1.63,1,58.19,0
NODE_022,3710,44.4,-19.83,36.1,9.58,2,8.92,1
NODE_019,3540,26.2,-44.39,40.8,8.89,2,5.8,1
NODE_013,3451,18.9,-31.57,44.0,13.77,4,10.5,1
NODE_002,3750,46.8,-21.34,42.5,18.06,1,6.47,1
NODE_022,4128,93.6,-12.18,26.1,0.51,0,65.17,0
NODE_014,4067,85.1,-5.5,30.9,4.58,0,22.77,0
NODE_012,3982,73.6,-13.03,29.9,2.54,0,25.87,0
NODE_024,3557,30.2,-29.33,38.5,21.77,3,4.92,1
NODE_022,3588,32.8,-30.36,38.3,14.04,2,14.5,1
NODE_011,3326,11.3,-99.43,57.2,42.24,9,1.32,2
NODE_021,3905,67.1,-7.41,31.4,5.18,0,70.77,0
NODE_007,3574,29.9,-22.77,44.6,21.87,2,9.75,1
NODE_019,4175,96.7,-7.02,21.0,1.75,0,36.08,0
NODE_004,4132,91.8,-10.52,34.9,3.38,0,29.83,0
NODE_012,3672,38.6,-18.33,36.7,17.01,1,12.02,1
NODE_007,3724,44.8,-18.83,43.6,14.93,4,12.03,1
NODE_010,3930,70.3,-5.1,27.8,1.03,0,19.27,0
NODE_001,3849,60.4,-5.07,30.2,0.87,0,24.42,0
NODE_012,3481,18.3,-28.87,38.1,13.25,1,11.05,1
NODE_016,3626,35.8,-26.66,45.7,15.0,1,6.33,1
NODE_016,3198,7.1,-91.49,0.3,35.51,9,2.38,2
NODE_022,3773,51.4,-14.54,26.8,5.48,0,47.36,0
NODE_003,4122,91.5,-7.42,19.7,2.59,0,50.59,0
NODE_016,3867,65.5,-5.67,33.4,1.69,0,18.56,0
NODE_005,4062,83.8,-14.66,27.1,0.88,0,32.84,0
NODE_019,4160,96.2,-7.16,18.9,3.72,0,44.52,0
NODE_015,3822,58.1,-11.52,24.0,1.1,0,63.22,0
NODE_007,3865,62.5,-10.35,31.4,4.1,0,38.34,0
NODE_010,3904,67.0,-6.8,33.2,1.76,0,55.84,0
NODE_004,3819,57.0,-6.12,35.0,3.6,0,37.8,0
NODE_023,4064,85.4,-4.23,24.6,3.49,0,19.81,0
NODE_014,3945,71.1,-14.22,22.7,5.72,0,39.67,0
NODE_008,3397,15.0,-129.11,-1.2,36.62,11,1.68,2
NODE_018,3875,63.2,-14.2,32.2,1.52,0,48.22,0
NODE_008,3891,65.0,-6.04,25.0,2.55,0,18.66,0
NODE_017,3611,35.6,-44.76,44.6,9.92,4,14.19,1
NODE_007,3974,73.7,-9.26,19.8,2.63,0,47.24,0
NODE_003,3801,56.3,-8.88,33.5,0.87,0,71.32,0
NODE_019,4040,81.3,-10.04,29.3,5.66,0,39.95,0
NODE_014,3897,66.0,-10.26,21.5,4.5,0,42.29,0
NODE_008,3515,21.8,-28.4,43.5,20.44,2,12.82,1
NODE_006,3982,76.1,-9.03,19.4,3.8,0,48.33,0
NODE_023,3121,3.3,-82.27,52.9,31.61,9,0.83,2
NODE_018,3725,45.6,-21.9,39.6,14.83,3,13.91,1
NODE_019,3722,45.7,-28.66,41.9,16.04,2,4.18,1
NODE_016,3290,9.5,-84.53,-0.5,43.35,8,1.53,2
NODE_008,4141,95.3,-4.11,28.2,2.42,0,62.59,0
NODE_017,3517,26.4,-28.86,42.0,10.64,2,13.23,1
NODE_023,4048,84.4,-10.66,27.8,2.27,0,49.41,0
NODE_006,4084,86.1,-11.5,22.4,3.79,0,36.22,0
NODE_021,3588,29.2,-34.43,42.6,21.05,2,7.44,1
NODE_009,3524,25.6,-18.9,43.8,21.77,1,5.46,1
NODE_009,3241,8.3,-50.82,51.2,34.19,7,0.74,2
NODE_014,3597,32.7,-42.08,39.2,12.38,1,4.6,1
NODE_002,3793,53.5,-13.71,27.6,1.2,0,58.12,0
NODE_014,4141,94.6,-8.2,18.2,2.36,0,32.97,0
NODE_014,3851,61.0,-7.76,31.5,5.6,0,30.76,0
NODE_001,3902,65.8,-12.36,32.5,5.04,0,51.28,0
NODE_006,4088,87.0,-3.26,22.9,3.17,0,63.65,0
NODE_008,4026,80.5,-4.3,34.5,2.04,0,54.24,0
NODE_014,4029,80.0,-10.36,21.8,1.05,0,56.47,0
NODE_015,4122,94.4,-4.79,31.5,0.63,0,29.08,0
NODE_022,4112,89.5,-8.71,23.8,3.24,0,63.26,0
NODE_020,3808,57.2,-14.07,33.1,4.26,0,39.82,0
NODE_007,3913,70.3,-12.01,23.2,1.77,0,43.36,0
NODE_001,3626,34.9,-27.57,34.8,17.98,1,10.43,1
NODE_012,3984,74.5,-6.31,34.4,0.99,0,30.34,0
NODE_012,3168,5.2,-125.77,-1.0,32.93,12,2.04,2
NODE_002,3229,6.8,-71.54,3.0,22.31,15,1.43,2
NODE_009,4185,96.6,-9.56,23.3,5.22,0,67.46,0
NODE_008,3838,58.3,-14.2,33.7,3.92,0,60.29,0
NODE_024,4012,77.4,-3.7,34.1,1.8,0,28.55,0
NODE_023,4105,88.6,-11.77,32.1,3.44,0,47.89,0
NODE_012,3496,22.6,-19.83,36.9,8.12,3,12.96,1
NODE_017,3576,33.0,-20.84,38.7,10.34,2,14.0,1
NODE_008,3382,14.3,-88.35,-5.1,24.38,5,1.81,2
NODE_006,3663,40.6,-43.19,38.5,8.01,2,13.38,1
NODE_022,3647,34.5,-25.39,44.7,14.53,2,9.76,1
NODE_020,4125,91.9,-10.14,22.5,5.65,0,64.33,0
NODE_005,3513,24.2,-28.81,38.4,12.18,2,8.36,1
NODE_013,3766,51.2,-9.15,31.5,1.69,0,58.52,0
NODE_015,3372,13.6,-72.57,51.5,26.11,4,2.26,2
NODE_015,3946,70.0,-6.45,24.7,1.63,0,69.82,0
NODE_008,3398,15.4,-56.95,-7.4,31.63,10,2.23,2
NODE_014,3884,64.7,-5.15,27.9,0.72,2,63.75,0
NODE_003,3829,59.7,-3.94,21.0,5.96,0,56.4,0
NODE_009,3966,75.5,-7.43,24.7,2.97,0,51.1,0
NODE_012,3526,26.5,-43.63,40.2,9.73,2,9.34,1
NODE_017,4100,89.0,-6.26,28.2,0.87,1,68.38,0
NODE_013,4067,85.7,-6.22,29.4,1.29,0,28.6,0
NODE_020,3920,69.7,-14.5,23.5,5.74,0,48.74,0
NODE_014,3693,44.5,-33.47,40.8,21.87,1,15.88,1
NODE_006,3171,5.2,-96.56,-2.4,44.53,14,1.28,2
NODE_003,3670,42.4,-35.75,42.7,13.21,2,15.43,1
NODE_019,4157,94.5,-5.23,24.0,4.16,0,54.06,0
NODE_023,4057,84.1,-5.33,32.0,1.85,0,41.43,0
NODE_009,3964,75.4,-9.01,31.0,2.73,1,34.22,0
NODE_009,3813,57.4,-12.32,32.1,5.34,0,66.88,0
NODE_004,3590,33.2,-33.86,38.8,15.93,1,6.15,1
NODE_020,4170,96.4,-14.2,23.7,5.39,0,62.01,0
NODE_005,4203,98.9,-10.99,24.7,2.19,0,71.88,0
NODE_013,3913,70.3,-4.81,23.2,3.86,0,26.6,0
NODE_011,4135,92.7,-13.79,19.5,4.56,0,41.14,0
NODE_003,3369,13.7,-77.24,-7.4,31.78,4,0.42,2
NODE_012,3735,45.5,-26.1,42.0,9.23,1,7.03,1
NODE_004,4014,79.1,-3.14,29.1,5.02,0,27.18,0
NODE_013,3585,32.7,-37.78,37.5,19.72,1,10.97,1
NODE_005,4019,80.3,-11.88,29.6,4.35,0,50.75,0
NODE_023,3919,69.7,-10.94,20.9,3.1,0,69.39,0
NODE_010,4078,85.3,-10.19,32.5,1.79,2,34.7,0
NODE_011,3957,73.1,-6.56,18.7,0.82,1,25.97,0
NODE_015,4094,86.1,-11.61,24.0,2.26,0,44.01,0
NODE_014,4039,82.2,-3.69,27.9,3.73,1,29.33,0
NODE_016,3548,28.9,-34.45,38.1,8.68,3,13.45,1
NODE_013,3958,74.9,-7.1,25.2,4.4,0,25.18,0
NODE_011,3635,39.2,-27.22,45.5,18.52,3,5.39,1
NODE_006,3198,7.7,-96.18,49.2,42.11,7,1.33,2
NODE_016,3420,15.5,-75.13,58.6,35.79,15,0.92,2
